133
32	4036.9497	3350.666	-131.00034	0.0	0.0	180.0	1.0000000
0	3667.1248	4625.130	34.00020	0.0	0.0	0.0	1.0000000
0	4384.9277	3739.705	-210.99980	0.0	0.0	0.0	1.0000000
1	4053.3582	4764.316	449.00012	0.0	0.0	0.0	1.0000000
37	4668.8525	6120.525	-131.00043	0.0	0.0	90.0	1.0000000
37	3998.3999	6105.793	-131.00043	0.0	0.0	90.0	1.0000000
52	3656.3955	6103.666	289.00000	0.0	0.0	90.0	1.0000000
37	3317.8440	6100.720	-131.00053	0.0	0.0	90.0	1.0000000
52	3323.9165	5767.052	288.99994	0.0	0.0	180.0	1.0000000
52	4677.4141	5788.444	288.99988	0.0	0.0	180.0	1.0000000
37	4679.3003	5451.720	-131.00035	0.0	0.0	450.0	1.0000000
52	4678.7202	5111.323	288.99991	0.0	0.0	180.0	1.0000000
55	4315.7412	6234.436	-26.00040	0.0	0.0	180.0	1.0000000
37	3327.0244	5430.766	-131.00061	0.0	0.0	90.0	1.0000000
55	4335.3027	5465.005	-26.00035	0.0	0.0	180.0	1.0000000
32	3503.7532	4956.188	-131.00023	0.0	0.0	180.0	1.0000000
1	4796.5483	5788.393	19.00000	0.0	0.0	0.0	1.0000000
1	3450.0000	5650.000	18.99992	0.0	0.0	0.0	1.0000000
2	4313.7935	5318.784	18.99998	0.0	0.0	0.0	1.0000000
37	4670.3667	6785.600	-131.00049	0.0	0.0	90.0	1.0000000
52	4333.0176	6786.037	288.99994	0.0	0.0	90.0	1.0000000
37	3994.4915	6785.183	-131.00043	0.0	0.0	90.0	1.0000000
52	3995.6975	6450.032	289.00006	0.0	0.0	180.0	1.0000000
7	3589.2480	7763.471	-785.00024	1.0	-11.0	380.0	1.0000000
0	4250.0000	6850.000	19.00003	0.0	0.0	0.0	1.0000000
52	4495.3008	8084.496	289.00000	0.0	0.0	90.0	1.0000000
52	4524.1118	9357.166	289.00015	0.0	0.0	90.0	1.0000000
37	4188.0654	9349.593	-131.00029	0.0	0.0	90.0	1.0000000
52	4188.4966	8388.676	289.00000	0.0	0.0	180.0	1.0000000
37	4186.1997	8707.107	-131.00049	0.0	0.0	90.0	1.0000000
52	4189.4648	9026.681	289.00000	0.0	0.0	180.0	1.0000000
0	4193.4717	9487.927	-210.99980	0.0	0.0	0.0	1.0000000
0	4562.3457	8060.906	-210.99980	0.0	0.0	0.0	1.0000000
40	3417.6477	8079.042	-581.00012	0.0	0.0	0.0	0.6000004
1	3558.4224	8463.407	19.00002	0.0	0.0	0.0	1.0000000
7	3978.1550	8055.570	-796.00037	-17.0	0.0	560.0	1.0000000
1	3630.2666	9008.035	19.00002	0.0	0.0	0.0	1.0000000
7	3262.0762	9416.555	-741.00049	-17.0	0.0	360.0	1.0000000
37	4184.2715	8082.785	-131.00049	0.0	0.0	90.0	1.0000000
41	4221.5498	9648.895	-405.99994	0.0	0.0	180.0	1.0000000
0	4150.0000	10850.000	19.00003	0.0	0.0	0.0	1.0000000
0	4327.6519	11374.146	-210.99980	0.0	0.0	0.0	1.0000000
41	4671.5044	11846.817	-405.99960	0.0	0.0	270.0	1.0000000
41	4671.9800	11300.922	-405.99960	0.0	0.0	270.0	1.0000000
40	3631.9067	11741.384	-326.00006	0.0	0.0	80.0	0.5200005
40	3876.3220	11383.739	-326.00003	0.0	0.0	110.0	0.3800004
0	4250.0000	11450.000	19.00009	0.0	0.0	0.0	1.0000000
40	3705.0813	14249.401	-396.00018	0.0	0.0	160.0	0.5200005
0	4376.5581	14090.058	18.99998	0.0	0.0	0.0	1.0000000
40	3423.9011	14809.866	-326.00012	0.0	0.0	80.0	0.5200005
40	3724.2656	15093.068	-396.00012	0.0	0.0	230.0	0.3600004
0	3885.3418	14871.313	19.00002	0.0	0.0	0.0	1.0000000
55	3849.8801	15669.627	-106.00014	0.0	0.0	0.0	0.7000003
55	3799.2793	16005.478	-106.00018	0.0	0.0	0.0	0.7000003
55	4095.5698	16282.007	-106.00017	0.0	0.0	90.0	0.7000003
40	3783.8176	16309.510	-221.00009	0.0	0.0	110.0	0.5200005
37	4790.6074	20518.936	-241.00026	0.0	0.0	450.0	1.0000000
55	3325.5623	20547.959	-106.00011	0.0	0.0	0.0	0.7000003
40	4311.8345	20066.871	-221.00026	0.0	0.0	170.0	0.3400004
40	4767.3667	19773.441	-221.00012	0.0	0.0	110.0	0.5200005
52	4782.9189	20851.836	173.99983	0.0	0.0	180.0	1.0000000
37	4781.1240	21162.590	-241.00026	0.0	0.0	450.0	1.0000000
0	4704.9214	22037.398	-131.00000	0.0	0.0	0.0	1.0000000
40	3993.1655	22304.975	-221.00014	0.0	0.0	110.0	0.5200005
55	4100.1416	21887.166	-106.00011	0.0	0.0	0.0	0.7000003
55	4154.9033	21542.406	-106.00012	0.0	0.0	0.0	0.7000003
55	3265.5752	20878.326	-106.00014	0.0	0.0	0.0	0.7000003
55	3568.0605	21179.564	-106.00014	0.0	0.0	90.0	0.7000003
55	3912.0449	21138.445	-106.00012	0.0	0.0	90.0	0.7000003
0	4292.4155	21049.287	153.99994	0.0	0.0	0.0	1.0000000
2	4450.0000	22550.000	213.99997	0.0	0.0	0.0	1.0000000
52	4895.1484	1491.764	288.99969	0.0	0.0	508.0	1.0000000
52	6241.8315	405.534	304.00061	0.0	0.0	90.0	1.0000000
37	5935.5752	400.958	-116.00029	0.0	0.0	90.0	1.0000000
52	5927.8130	735.630	304.00079	0.0	0.0	180.0	1.0000000
37	5932.8320	1043.278	-116.00024	0.0	0.0	90.0	1.0000000
52	5928.3755	1365.514	304.00079	0.0	0.0	180.0	1.0000000
37	5041.8423	2456.322	-131.00066	0.0	0.0	450.0	1.0000000
52	4865.5996	2708.582	288.99976	0.0	0.0	220.0	1.0000000
52	5042.4834	2116.759	288.99988	0.0	0.0	180.0	1.0000000
37	5046.4673	1780.662	-131.00055	0.0	0.0	450.0	1.0000000
0	4878.8101	1661.953	-210.99980	0.0	0.0	0.0	1.0000000
0	5150.0000	2850.000	19.00008	0.0	0.0	0.0	1.0000000
1	6250.0000	2850.000	18.99997	0.0	0.0	0.0	1.0000000
37	5928.2534	1682.643	-116.00035	0.0	0.0	90.0	1.0000000
52	5933.3892	2008.408	304.00079	0.0	0.0	180.0	1.0000000
37	5932.2515	2341.613	-116.00041	0.0	0.0	90.0	1.0000000
52	5928.8809	2662.619	304.00079	0.0	0.0	180.0	1.0000000
37	5925.6406	2917.788	-116.00043	0.0	0.0	90.0	1.0000000
37	5343.1406	4779.824	-131.00058	0.0	0.0	120.0	1.0000000
36	5435.9473	4614.601	-131.00017	0.0	0.0	209.0	1.0000000
37	5534.0269	4450.577	-131.00063	0.0	0.0	480.0	1.0000000
36	5633.3857	4291.896	-131.00021	0.0	0.0	209.0	1.0000000
37	5721.9814	4132.853	-131.00069	0.0	0.0	480.0	1.0000000
52	6003.9756	4088.365	288.99982	0.0	0.0	90.0	1.0000000
41	4977.0723	4779.999	-386.00003	0.0	0.0	90.0	1.0000000
41	4978.4458	4111.797	-386.00006	0.0	0.0	90.0	1.0000000
37	6338.1021	4086.965	-131.00084	0.0	0.0	450.0	1.0000000
5	5950.0000	3350.000	504.00003	0.0	0.0	0.0	1.8599992
37	5339.8633	6124.029	-131.00046	0.0	0.0	90.0	1.0000000
52	5661.3208	5763.222	203.99969	0.0	0.0	90.0	1.0000000
37	5341.0586	5449.046	-131.00050	0.0	0.0	90.0	1.0000000
52	5343.0933	5111.415	288.99988	0.0	0.0	180.0	1.0000000
52	5678.5146	5450.495	288.99976	0.0	0.0	90.0	1.0000000
37	6016.7407	5450.833	-131.00053	0.0	0.0	90.0	1.0000000
52	6351.8203	5454.983	288.99976	0.0	0.0	90.0	1.0000000
52	5003.7466	6120.367	288.99988	0.0	0.0	90.0	1.0000000
41	4973.2456	5449.114	-386.00003	0.0	0.0	90.0	1.0000000
0	5630.7783	5775.777	224.00002	0.0	0.0	0.0	1.0000000
0	5683.7954	4924.942	19.00003	0.0	0.0	0.0	1.0000000
48	5570.4072	6091.109	-221.00014	0.0	0.0	90.0	1.4199996
5	6233.7109	6024.583	549.00006	0.0	0.0	0.0	1.5799994
36	5335.3906	5598.622	-131.00003	0.0	0.0	180.0	1.0000000
37	5334.0137	5757.207	-131.00043	0.0	0.0	90.0	1.0000000
36	5333.6689	5935.995	-131.00012	0.0	0.0	180.0	1.0000000
37	5995.8066	5769.630	-216.00037	0.0	0.0	90.0	1.0000000
52	6336.9189	5778.456	203.99971	0.0	0.0	90.0	1.0000000
31	6118.7334	7461.690	-131.00002	0.0	0.0	0.0	1.0000000
31	5728.7788	7464.860	-131.00015	0.0	0.0	0.0	1.0000000
31	5347.1196	7467.322	-131.00009	0.0	0.0	0.0	1.0000000
52	5333.6680	7137.841	288.99997	0.0	0.0	180.0	1.0000000
37	5335.0820	6799.051	-131.00043	0.0	0.0	90.0	1.0000000
52	4996.5488	6791.259	288.99994	0.0	0.0	90.0	1.0000000
42	5351.4624	6455.810	-14.99953	0.0	0.0	0.0	1.0000000
55	5468.9316	6451.194	-26.00044	0.0	0.0	90.0	0.8400002
48	5563.6641	6899.506	-221.00011	0.0	0.0	90.0	1.4199996
31	6284.5269	8991.097	-130.99988	0.0	0.0	0.0	1.0000000
31	5906.2534	8988.933	-130.99983	0.0	0.0	0.0	1.0000000
31	5519.3398	8983.146	-130.99980	0.0	0.0	0.0	1.0000000
32	6262.5391	8465.784	-131.00027	0.0	0.0	90.0	1.0000000
32	5884.6255	8459.484	-131.00027	0.0	0.0	90.0	1.0000000
37	5506.2153	8460.167	-131.00029	0.0	0.0	450.0	1.0000000
36	5519.8940	9170.349	-131.00000	0.0	0.0	180.0	1.0000000
37	5520.4487	9357.744	-131.00037	0.0	0.0	90.0	1.0000000
36	5504.0376	8281.564	-131.00003	0.0	0.0	180.0	1.0000000
37	5505.7837	8088.871	-131.00034	0.0	0.0	90.0	1.0000000
52	5167.8862	8089.850	289.00006	0.0	0.0	90.0	1.0000000
37	4829.4814	8086.293	-131.00023	0.0	0.0	90.0	1.0000000
52	5194.5503	9359.854	289.00012	0.0	0.0	90.0	1.0000000
37	4861.5518	9356.768	-131.00027	0.0	0.0	90.0	1.0000000
42	5467.9492	8705.886	-14.99956	0.0	0.0	0.0	1.0000000
55	5586.5020	8719.762	-26.00034	0.0	0.0	90.0	1.0000000
0	5870.0073	8359.281	-210.99980	0.0	0.0	0.0	1.0000000
52	5940.0127	10926.511	264.00018	0.0	0.0	90.0	1.0000000
37	6256.0542	10931.483	-165.00026	0.0	0.0	90.0	1.0000000
37	5596.3379	10931.419	-165.00026	0.0	0.0	90.0	1.0000000
52	5265.8936	10927.170	264.00024	0.0	0.0	90.0	1.0000000
37	4943.1973	10928.231	-165.00038	0.0	0.0	90.0	1.0000000
41	5594.3047	10641.213	-405.99997	0.0	0.0	0.0	1.0000000
41	4942.0156	10637.474	-405.99994	0.0	0.0	0.0	1.0000000
41	6259.3384	10638.721	-405.99994	0.0	0.0	0.0	1.0000000
36	4951.1694	11104.023	-170.99977	0.0	0.0	180.0	1.0000000
41	4858.1460	9642.025	-405.99997	0.0	0.0	180.0	1.0000000
41	5522.4761	9647.582	-406.00012	0.0	0.0	180.0	1.0000000
0	5059.5615	10777.387	-210.99980	0.0	0.0	0.0	1.0000000
31	6270.9219	11795.888	-175.99991	0.0	0.0	0.0	1.0000000
42	6222.0747	11504.061	9.00020	0.0	0.0	0.0	0.9000001
37	5632.2441	12193.935	-165.00038	0.0	0.0	90.0	1.0000000
52	5970.9077	12192.088	264.00031	0.0	0.0	90.0	1.0000000
52	5299.4346	12190.812	264.00006	0.0	0.0	90.0	1.0000000
37	4964.0630	11298.901	-165.00038	0.0	0.0	90.0	1.0000000
32	6257.8481	12178.742	-131.00017	0.0	0.0	180.0	1.0000000
37	4963.4907	11847.880	-165.00024	0.0	0.0	90.0	1.0000000
0	5341.6182	12122.815	19.00011	0.0	0.0	0.0	1.0000000
32	6271.1099	11242.517	-196.00006	0.0	0.0	180.0	1.0000000
37	4960.2310	12185.363	-165.00047	0.0	0.0	90.0	1.0000000
36	4952.6377	12035.908	-170.99982	0.0	0.0	180.0	1.0000000
52	4955.6743	11568.413	252.00024	0.0	0.0	180.0	1.0000000
41	4955.0073	12480.258	-405.99976	0.0	0.0	180.0	1.0000000
41	5631.5098	12480.679	-405.99976	0.0	0.0	180.0	1.0000000
41	6256.4111	12468.938	-405.99979	0.0	0.0	180.0	1.0000000
41	5494.3047	14241.213	-405.99994	0.0	0.0	0.0	1.0000000
41	4822.0679	14238.141	-405.99994	0.0	0.0	0.0	1.0000000
41	6159.3384	14238.721	-405.99994	0.0	0.0	0.0	1.0000000
0	5836.0132	14256.474	19.00000	0.0	0.0	0.0	1.0000000
0	4959.5615	14377.387	19.00000	0.0	0.0	0.0	1.0000000
1	5350.0000	13050.000	18.99998	0.0	0.0	0.0	1.0000000
52	5818.6802	14532.778	318.99985	0.0	0.0	90.0	1.0000000
37	6151.2075	14512.443	-131.00011	0.0	0.0	90.0	1.0000000
37	5496.3379	14531.419	-131.00015	0.0	0.0	90.0	1.0000000
52	5165.8936	14527.170	318.99985	0.0	0.0	90.0	1.0000000
37	4823.2144	14526.936	-131.00015	0.0	0.0	90.0	1.0000000
36	4824.4756	14718.541	-131.00015	0.0	0.0	180.0	1.0000000
31	6180.5220	15387.994	-131.00015	0.0	0.0	0.0	1.0000000
42	6173.1807	15103.697	18.99998	0.0	0.0	0.0	0.9200001
37	4826.4204	14907.735	-131.00015	0.0	0.0	90.0	1.0000000
32	6167.4351	15726.984	-131.00011	0.0	0.0	180.0	1.0000000
36	4825.4834	15101.819	-131.00015	0.0	0.0	180.0	1.0000000
37	4820.6538	15297.292	-131.00015	0.0	0.0	90.0	1.0000000
36	4817.1143	15488.892	-131.00015	0.0	0.0	180.0	1.0000000
37	4812.8936	15684.746	-131.00015	0.0	0.0	90.0	1.0000000
36	4813.6099	15874.714	-131.00015	0.0	0.0	180.0	1.0000000
36	6165.7075	15918.442	-131.00006	0.0	0.0	180.0	1.0000000
32	6155.6299	14816.729	-131.00008	0.0	0.0	180.0	1.0000000
55	6343.5591	15101.400	18.99997	0.0	0.0	90.0	1.0000000
37	6177.4141	16065.476	-131.00015	0.0	0.0	90.0	1.0000000
37	5511.3389	16062.369	-131.00015	0.0	0.0	90.0	1.0000000
52	5844.6860	16062.543	264.00012	0.0	0.0	90.0	1.0000000
52	5176.6831	16060.753	264.00012	0.0	0.0	90.0	1.0000000
37	4839.8506	16060.709	-131.00015	0.0	0.0	90.0	1.0000000
41	6175.2793	16341.477	-405.99994	0.0	0.0	180.0	1.0000000
41	5504.2578	16345.848	-405.99994	0.0	0.0	180.0	1.0000000
41	4834.4590	16346.985	-405.99994	0.0	0.0	180.0	1.0000000
55	5814.9194	16889.199	-291.00021	0.0	0.0	90.0	0.7000003
55	5551.5371	16887.910	-216.00027	0.0	0.0	90.0	0.7000003
55	5276.2690	16899.434	-126.00035	0.0	0.0	90.0	0.7000003
40	4929.5039	16991.598	-221.00008	0.0	0.0	200.0	0.4800005
0	5038.3906	16682.746	18.99995	0.0	0.0	0.0	1.0000000
52	5795.3008	18084.496	264.00018	0.0	0.0	90.0	1.0000000
37	5457.1895	18084.369	-131.00000	0.0	0.0	90.0	1.0000000
52	5459.2749	18399.625	264.00018	0.0	0.0	180.0	1.0000000
37	5457.6167	18715.711	-131.00000	0.0	0.0	90.0	1.0000000
52	5455.5854	19046.578	264.00018	0.0	0.0	180.0	1.0000000
0	5862.3457	18060.906	-131.00000	0.0	0.0	0.0	1.0000000
37	6129.4814	18086.293	-131.00000	0.0	0.0	90.0	1.0000000
41	5164.2744	18086.541	-405.99976	0.0	0.0	270.0	1.0000000
41	5162.5771	18712.475	-405.99969	0.0	0.0	270.0	1.0000000
52	5796.2998	19374.371	264.00018	0.0	0.0	90.0	1.0000000
37	5456.9209	19375.719	-131.00000	0.0	0.0	90.0	1.0000000
0	5493.4717	19487.926	-131.00000	0.0	0.0	0.0	1.0000000
37	6134.8452	19360.080	-131.00002	0.0	0.0	90.0	1.0000000
52	4991.3398	20320.066	173.99983	0.0	0.0	232.0	1.0000000
37	5246.3555	20155.799	-241.00026	0.0	0.0	450.0	1.0000000
52	6151.0879	20340.012	173.99983	0.0	0.0	128.0	1.0000000
52	5553.1729	20162.004	173.99983	0.0	0.0	90.0	1.0000000
37	5883.8496	20168.580	-241.00026	0.0	0.0	450.0	1.0000000
41	5170.6167	19379.789	-405.99969	0.0	0.0	270.0	1.0000000
0	5369.7729	19838.549	249.00005	0.0	0.0	0.0	1.0000000
52	4995.8281	21374.787	173.99983	0.0	0.0	128.0	1.0000000
37	5246.4961	21540.025	-241.00026	0.0	0.0	450.0	1.0000000
42	6367.7773	20847.811	-131.00000	0.0	0.0	0.0	1.0000000
52	5541.7764	21537.293	173.99983	0.0	0.0	90.0	1.0000000
52	6141.1113	21362.695	173.99983	0.0	0.0	230.0	1.0000000
37	5884.0254	21534.039	-241.00026	0.0	0.0	450.0	1.0000000
52	5395.3008	22184.496	264.00018	0.0	0.0	90.0	1.0000000
37	5089.5708	22174.932	-130.99998	0.0	0.0	90.0	1.0000000
0	5637.2461	21767.090	223.99995	0.0	0.0	0.0	1.1199999
52	6067.8862	22189.850	264.00018	0.0	0.0	90.0	1.0000000
37	5729.4814	22186.293	-131.00000	0.0	0.0	90.0	1.0000000
52	5424.1118	23457.166	264.00018	0.0	0.0	90.0	1.0000000
37	5090.6514	23466.682	-131.00000	0.0	0.0	90.0	1.0000000
52	5087.1646	22483.045	264.00018	0.0	0.0	180.0	1.0000000
37	5085.1904	22818.307	-130.99998	0.0	0.0	90.0	1.0000000
52	5088.5010	23135.074	264.00018	0.0	0.0	180.0	1.0000000
52	6094.5503	23459.854	264.00018	0.0	0.0	90.0	1.0000000
37	5761.5518	23456.768	-131.00000	0.0	0.0	90.0	1.0000000
42	6374.1064	22821.939	-70.99995	0.0	0.0	0.0	1.0000000
1	5538.4644	23744.094	364.00000	0.0	0.0	0.0	1.2399998
0	6053.2969	24046.393	-131.00000	0.0	0.0	0.0	1.0000000
37	6529.2876	1032.877	-116.00034	0.0	0.0	90.0	1.0000000
0	6604.9214	1437.399	-210.99980	0.0	0.0	0.0	1.0000000
32	6506.9541	1393.834	-131.00121	0.0	0.0	180.0	1.0000000
58	6841.2842	1324.706	-130.99998	0.0	0.0	0.0	1.0000000
2	7750.0000	1250.000	19.00002	0.0	0.0	0.0	1.0000000
32	7705.3887	422.578	-116.00018	0.0	0.0	90.0	1.0000000
32	7330.7539	415.736	-116.00018	0.0	0.0	90.0	1.0000000
32	6967.6826	403.965	-116.00018	0.0	0.0	90.0	1.0000000
52	7508.4204	1026.443	279.00049	0.0	0.0	90.0	1.0000000
37	7181.6318	1031.305	-131.00072	0.0	0.0	90.0	1.0000000
52	6864.2432	1033.437	279.00055	0.0	0.0	90.0	1.0000000
37	7841.6914	1029.781	-131.00082	0.0	0.0	90.0	1.0000000
37	6586.4692	406.443	-116.00018	0.0	0.0	90.0	1.0000000
31	7787.9683	1656.606	-141.00090	0.0	0.0	0.0	1.0000000
31	7412.3550	1653.907	-141.00090	0.0	0.0	0.0	1.0000000
37	7921.0122	2946.151	-131.00064	0.0	0.0	90.0	1.0000000
52	7594.0273	2947.238	288.99988	0.0	0.0	90.0	1.0000000
37	7258.8906	2948.395	-131.00056	0.0	0.0	90.0	1.0000000
31	7025.2368	1657.908	-141.00090	0.0	0.0	0.0	1.0000000
32	6503.9214	1740.389	-131.00107	0.0	0.0	180.0	1.0000000
32	6503.4067	2111.441	-131.00119	0.0	0.0	180.0	1.0000000
32	7026.9390	2044.471	-141.00092	0.0	0.0	180.0	1.0000000
32	7025.8110	2430.123	-141.00092	0.0	0.0	180.0	1.0000000
55	7108.3262	2670.353	-26.00056	0.0	0.0	90.0	0.8400002
31	6879.5854	2930.657	-130.99959	0.0	0.0	0.0	1.0000000
32	6505.2031	2428.636	-131.00105	0.0	0.0	180.0	1.0000000
52	6754.0059	2436.835	288.99991	0.0	0.0	90.0	1.0000000
53	6400.2417	2929.569	304.00079	0.0	0.0	90.0	1.0000000
0	7515.8765	4673.542	19.00003	0.0	0.0	0.0	1.0000000
0	7953.2969	3446.393	-210.99980	0.0	0.0	0.0	1.0000000
52	6668.0098	4089.378	288.99982	0.0	0.0	90.0	1.0000000
32	7371.5171	4094.995	-141.00102	0.0	0.0	90.0	1.0000000
37	6998.2808	4091.665	-141.00090	0.0	0.0	90.0	1.0000000
32	7755.1528	4093.358	-141.00101	0.0	0.0	90.0	1.0000000
0	6578.4741	3745.910	19.00002	0.0	0.0	0.0	1.0000000
53	7001.3252	4581.876	269.00000	0.0	0.0	180.0	1.0000000
53	7752.4053	4556.904	268.99982	0.0	0.0	180.0	1.0000000
37	6692.1392	5455.015	-131.00060	0.0	0.0	90.0	1.0000000
52	7024.1479	5454.854	288.99979	0.0	0.0	90.0	1.0000000
37	7360.1904	5455.349	-131.00069	0.0	0.0	90.0	1.0000000
32	7740.7817	5453.142	-131.00002	0.0	0.0	90.0	1.0000000
55	7938.7295	5274.018	-151.00049	0.0	0.0	90.0	0.8400002
2	7250.0000	6050.000	19.00005	0.0	0.0	0.0	1.0000000
60	7550.5688	6228.777	-301.00024	0.0	0.0	0.0	1.0000000
60	7373.4185	6228.813	-301.00024	0.0	0.0	0.0	1.0000000
60	7365.5220	6386.519	-301.00024	0.0	0.0	0.0	1.0000000
60	7183.2212	6387.058	-301.00024	0.0	0.0	0.0	1.0000000
48	7874.6934	5528.656	-220.99994	0.0	0.0	90.0	1.4199996
48	7899.5620	5004.792	-220.99995	0.0	0.0	90.0	1.4199996
58	7893.0127	6128.413	-301.00024	0.0	0.0	0.0	1.0000000
37	7006.0483	5033.398	-141.00090	0.0	0.0	90.0	1.0000000
32	7388.5171	5033.900	-141.00101	0.0	0.0	90.0	1.0000000
32	7745.1260	5049.420	-141.00098	0.0	0.0	90.0	1.0000000
37	6668.7427	5779.304	-216.00034	0.0	0.0	90.0	1.0000000
52	7018.6758	5791.405	203.99982	0.0	0.0	90.0	1.0000000
37	7350.5996	5795.510	-216.00044	0.0	0.0	90.0	1.0000000
32	7740.7036	5803.865	-216.00038	0.0	0.0	90.0	1.0000000
36	7739.5781	5631.434	-216.00038	0.0	0.0	180.0	1.0000000
31	7044.6533	7843.793	-131.00002	0.0	0.0	90.0	1.0000000
31	7044.5718	7456.980	-131.00008	0.0	0.0	90.0	1.0000000
31	6503.5020	7460.898	-131.00012	0.0	0.0	90.0	1.0000000
31	6504.0273	7845.996	-131.00008	0.0	0.0	90.0	1.0000000
55	6799.0806	7225.351	-26.00035	0.0	0.0	0.0	1.0000000
55	7769.3843	7205.182	-26.00027	0.0	0.0	0.0	1.0000000
0	7496.5137	7601.206	18.99988	0.0	0.0	0.0	1.0000000
7	7316.0791	7810.128	-531.00012	-18.0	-1.0	110.0	1.0000000
60	7359.2422	6546.405	-301.00024	0.0	0.0	0.0	1.0000000
56	7195.3765	7195.129	-31.00006	0.0	0.0	0.0	1.4199996
56	6467.4087	7203.925	-31.00003	0.0	0.0	0.0	1.4199996
1	6445.1997	6686.051	189.00003	0.0	0.0	0.0	1.0000000
31	6670.8462	8992.630	-130.99992	0.0	0.0	0.0	1.0000000
31	7042.1875	8611.451	-130.99979	0.0	0.0	90.0	1.0000000
31	7044.4517	8228.262	-130.99979	0.0	0.0	90.0	1.0000000
37	7048.3506	8994.621	-131.00034	0.0	0.0	90.0	1.0000000
37	6503.6255	8231.583	-131.00035	0.0	0.0	450.0	1.0000000
31	7025.9868	9370.474	-130.99980	0.0	0.0	90.0	1.0000000
36	7037.5845	9183.964	-130.99994	0.0	0.0	180.0	1.0000000
7	7064.2305	8456.482	-616.00024	-17.0	0.0	400.0	1.0000000
36	6416.6499	8359.915	-131.00011	0.0	0.0	47.0	1.0000000
58	7227.3506	8057.619	-375.99994	0.0	0.0	0.0	1.0000000
5	7345.3506	9523.611	484.00006	0.0	0.0	0.0	1.9199991
31	7037.8931	10530.306	-130.99976	0.0	0.0	90.0	1.0000000
31	7037.0400	10142.326	-130.99971	0.0	0.0	90.0	1.0000000
31	7038.1528	9757.313	-130.99980	0.0	0.0	90.0	1.0000000
37	7031.2339	10910.840	-165.00018	0.0	0.0	90.0	1.0000000
8	6612.6582	10931.499	-131.00002	0.0	0.0	0.0	1.0000000
7	7683.5620	10869.786	-686.00018	-17.0	0.0	320.0	1.0000000
7	7311.9473	10797.438	-686.00024	-17.0	0.0	450.0	1.0000000
48	6811.2031	11166.136	-221.00003	0.0	0.0	90.0	1.4199996
1	7948.9868	10695.727	19.00005	0.0	0.0	0.0	1.0000000
